Percent_families_BPL,Percent_over_5yrs_not_speak_english_well,Percent_HS_grad_25yrs_above,Percent_with_health_insurance,ZIP
4.6,1.8,31.7,91.4,20613
0.0,0.0,29.0,90.2,20615
3.0,0.9,31.5,94.8,20616
19.8,0.0,34.2,92.7,20617
0.0,0.0,42.0,98.4,20618
4.7,1.6,16.0,94.2,20619
0.0,4.6,26.9,89.8,20620
5.9,0.7,45.9,91.3,20621
6.5,3.0,37.7,90.1,20622
4.5,1.1,22.6,94.9,20623
4.2,1.9,59.3,97.3,20624
18.5,0.0,49.2,93.9,20625
21.2,0.0,27.6,95.9,20626
0.0,0.0,29.7,100.0,20628
0.0,0.0,13.3,82.8,20629
0.0,0.0,43.5,100.0,20630
0.0,0.0,54.3,90.0,20632
11.2,1.6,27.2,91.4,20634
1.1,0.9,32.2,94.1,20636
2.4,2.8,31.7,93.6,20637
2.0,0.7,30.2,94.1,20639
5.2,2.0,36.8,94.0,20640
0.0,0.0,19.9,98.2,20645
9.9,0.5,38.4,89.6,24528
18.9,1.0,35.9,88.5,24529
13.5,0.7,31.3,89.4,24530
9.5,1.6,35.1,89.9,24531
8.3,0.0,38.9,81.1,24534
0.0,0.0,64.4,94.3,24536
3.2,0.2,35.9,91.3,24538
0.0,0.0,13.2,65.7,24539
15.5,1.1,30.7,87.6,24540
18.6,1.3,27.7,87.9,24541
8.9,0.4,34.9,85.2,24549
11.1,0.3,37.3,82.6,24550
2.9,2.1,23.3,94.1,24551
6.3,0.0,51.2,85.8,24553
16.6,1.6,42.0,82.1,24554
5.3,3.5,39.0,85.9,24555
10.6,0.0,25.9,95.3,24556
11.8,0.7,39.6,87.4,24557
7.5,0.4,36.5,86.7,24558
0.0,0.0,60.8,89.9,24562
11.7,0.1,36.4,89.5,24563
17.4,13.3,39.6,79.4,24565
13.0,0.5,38.4,91.4,24566
8.4,0.0,29.8,92.2,24569
-666666666.0,0.0,0.0,100.0,24570
9.9,1.3,32.0,78.0,24571
8.8,1.3,35.7,88.8,24572
3.8,1.4,35.0,86.9,24574
16.9,0.9,34.9,82.4,24577
0.0,0.0,26.8,91.4,24578
6.8,0.0,54.4,86.8,24579
7.2,1.8,32.0,71.0,24580
-666666666.0,-666666666.0,-666666666.0,-666666666.0,24581
12.2,1.9,31.9,86.2,24586
10.1,0.5,36.8,90.9,24588
3.1,0.5,43.6,81.9,24589
12.4,0.2,37.9,84.2,24590
18.9,1.5,35.6,85.0,24592
14.8,0.0,33.2,87.8,24593
27.7,1.5,29.2,77.6,24594
0.0,2.8,21.3,99.3,24595
9.5,0.0,36.7,88.9,24597
12.3,0.6,48.9,82.0,24598
14.9,0.0,38.1,70.7,24599
0.0,0.0,76.0,76.9,24601
15.2,0.0,37.2,88.6,24602
24.0,0.0,34.6,91.7,24603
35.0,0.0,23.0,81.0,24604
7.9,1.0,33.0,87.2,24605
0.0,0.0,35.0,60.5,24606
33.6,0.0,37.8,84.5,24607
11.6,0.7,36.7,84.8,24609
0.0,0.0,50.0,88.2,24612
7.7,0.0,38.1,88.2,24613
17.7,0.6,35.4,85.8,24614
55.7,0.0,35.6,84.6,24620
15.0,0.0,32.8,87.7,24622
31.0,0.0,33.4,85.5,24628
16.9,0.0,43.6,89.8,24630
4.1,1.6,34.2,83.7,24631
9.1,0.0,34.6,85.1,24634
19.1,2.1,46.2,83.6,24635
6.7,0.6,28.5,88.2,24637
23.3,0.1,29.9,79.0,24639
16.9,0.6,34.7,84.7,24641
3.3,0.0,29.9,95.7,24646
15.0,0.0,30.5,83.6,24649
8.1,0.9,34.9,92.0,24651
14.8,0.2,38.1,88.5,24656
9.4,0.0,21.7,91.3,24657
20.3,1.7,38.0,87.6,24701
13.9,2.7,29.9,91.1,24712
30.0,0.0,59.0,71.7,24714
28.0,4.0,44.1,82.0,24715
21.1,0.0,54.9,89.3,24716
34.4,0.0,78.0,93.5,24719
16.7,0.0,29.4,71.7,24724
0.0,0.0,72.1,100.0,24726
64.7,0.0,50.4,82.2,24729
0.0,0.0,29.6,59.9,24731
30.7,3.3,63.5,80.5,24733
11.8,2.6,37.7,82.7,28521
11.5,3.4,25.9,86.2,28523
0.0,0.0,33.5,97.2,28524
25.8,11.2,27.3,82.0,28525
22.4,11.7,32.6,71.0,28526
0.0,1.4,46.4,71.7,28527
0.0,0.0,43.1,83.3,28528
17.6,2.6,37.3,79.0,28529
11.8,1.8,38.0,82.0,28530
6.6,1.8,39.4,84.9,28531
12.2,1.9,29.4,85.3,28532
0.0,1.8,26.9,100.0,28533
0.0,0.0,67.8,100.0,28537
16.7,5.6,27.3,86.0,28538
10.7,1.2,32.1,85.6,28539
14.0,1.9,30.8,84.9,28540
13.9,3.0,34.3,91.6,28543
16.6,5.7,32.2,82.2,28544
10.2,3.0,27.3,92.6,28546
9.2,0.6,18.9,99.0,28547
14.7,2.9,33.5,85.7,28551
0.0,0.0,21.3,44.9,28552
6.7,0.0,52.0,71.2,28553
9.8,0.0,17.8,89.4,28554
11.0,1.7,31.2,82.0,28555
5.2,0.0,29.1,78.6,28556
11.6,5.3,25.1,83.4,28557
11.2,4.6,31.3,82.8,28560
8.2,3.3,22.9,90.0,28562
12.8,1.4,31.4,82.8,28570
2.4,2.5,17.1,89.2,28571
12.7,6.0,35.9,77.5,28572
20.9,1.4,34.4,86.7,28573
11.4,1.5,32.8,87.0,28574
3.6,0.0,26.6,83.2,28575
0.0,0.7,23.6,79.1,28577
21.5,29.6,22.6,69.3,28578
25.8,0.0,29.2,65.5,28579
16.4,7.6,30.2,84.6,28580
0.0,0.0,51.7,66.8,28581
1.5,1.8,40.0,91.4,28582
11.9,0.0,45.6,76.3,28583
11.0,0.8,22.0,90.2,28584
21.2,4.5,30.1,81.7,28585
16.1,1.4,37.1,78.8,28586
10.7,0.0,34.1,87.8,28587
0.0,0.0,24.7,81.5,28589
9.7,2.6,20.3,88.4,28590
9.1,2.1,23.1,92.4,28594
11.1,5.1,25.8,86.2,28601
12.1,5.2,30.3,82.8,28602
10.3,0.9,17.1,85.2,28604
11.5,0.0,20.9,86.6,28605
2.6,1.5,34.1,85.5,28606
11.4,1.3,17.3,91.6,28607
6.0,0.9,39.8,85.7,28609
12.4,3.8,35.5,89.2,28610
40.4,1.0,25.5,86.0,28611
12.6,1.9,33.3,84.3,28612
13.9,9.6,30.7,87.8,28613
20.2,0.0,37.4,84.0,28615
42.6,0.0,38.6,62.4,28616
24.9,6.3,35.2,77.5,28617
16.1,0.6,20.3,87.2,28618
23.2,1.1,28.7,84.2,28619
12.2,4.9,34.3,84.3,28621
9.3,0.7,39.1,84.1,28622
9.6,2.6,39.6,85.0,28623
42.2,0.0,39.4,74.4,28624
11.1,4.0,32.8,87.1,28625
8.9,1.6,33.5,87.4,28626
22.2,0.0,32.5,80.0,28627
8.5,1.8,25.7,84.4,28628
-666666666.0,0.0,0.0,100.0,28629
17.8,3.2,30.1,83.0,28630
16.5,0.0,32.3,94.2,28631
13.4,4.9,44.6,74.6,28634
23.0,1.2,31.8,86.7,28635
10.0,0.9,42.5,85.5,28636
21.6,0.0,44.1,86.7,28637
12.9,1.5,31.7,84.9,28638
26.1,2.1,15.9,82.2,30312
24.0,2.8,21.4,87.7,30313
29.1,1.5,29.4,80.6,30314
38.3,3.7,36.4,74.0,30315
16.4,1.9,24.4,81.5,30316
12.3,0.9,20.0,88.8,30317
18.7,4.3,20.0,85.5,30318
6.1,8.5,9.1,90.7,30319
-666666666.0,10.1,0.0,96.4,30322
11.1,9.8,11.7,85.0,30324
1.2,10.1,6.2,89.1,30326
3.9,3.1,4.7,96.8,30327
4.5,7.8,12.4,91.6,30328
16.8,28.5,16.8,71.8,30329
20.6,1.6,24.0,82.2,30331
-666666666.0,5.4,0.0,95.7,30332
-666666666.0,-666666666.0,-666666666.0,-666666666.0,30334
0.0,1.3,23.1,61.2,30336
32.0,3.7,31.8,76.7,30337
4.0,7.3,10.0,92.6,30338
2.4,5.5,9.4,88.6,30339
20.1,33.1,23.7,59.2,30340
14.4,24.1,16.9,74.2,30341
8.6,12.7,10.0,82.0,30342
23.3,5.1,28.5,73.3,30344
12.5,15.9,12.2,78.7,30345
14.9,7.9,6.9,88.4,30346
18.0,2.5,26.2,80.8,30349
12.1,8.9,16.8,82.6,30350
32.3,6.1,35.1,71.2,30354
16.6,25.4,18.3,71.1,30360
2.7,5.2,5.0,81.1,30363
23.8,3.3,40.3,78.6,30401
15.3,5.6,36.2,82.3,30410
22.0,1.4,54.7,74.4,30411
11.1,0.0,31.4,76.2,30412
17.6,0.0,37.1,91.5,30413
14.6,0.5,38.2,83.2,30415
23.7,5.8,37.4,82.3,30417
37.1,7.4,34.5,86.0,30420
16.7,0.3,36.7,78.4,30421
10.0,0.0,44.1,86.9,30423
15.8,0.0,36.3,83.7,30425
23.9,0.0,29.1,83.2,30426
14.6,7.4,36.5,82.2,30427
24.8,0.4,49.0,83.3,30428
0.0,6.7,29.1,100.0,30429
29.0,1.7,38.6,70.5,30434
23.6,8.4,40.7,74.7,30436
0.0,0.0,58.1,93.8,30438
26.4,3.3,34.7,73.6,30439
11.7,0.4,43.9,74.3,30441
33.8,3.4,36.3,76.7,30442
16.8,3.3,43.3,81.7,30445
17.5,1.6,38.6,67.1,30446
0.0,0.0,7.4,100.0,30448
10.0,0.0,53.4,54.8,30449
23.0,0.5,38.5,74.7,30450
50.0,0.0,58.1,85.7,30451
13.6,0.0,35.0,80.3,30452
37.7,4.4,41.5,75.9,30453
20.3,0.0,46.5,95.9,30454
7.4,0.0,53.2,82.0,30455
21.1,0.7,35.9,89.8,30456
16.6,1.0,41.9,84.2,30457
25.4,2.4,21.7,83.1,30458
-666666666.0,0.0,0.0,88.0,30460
12.0,1.2,27.8,87.9,30461
14.3,0.0,35.3,59.2,30464
20.1,0.8,41.8,81.9,30467
0.8,0.0,37.7,84.7,30470
23.6,0.9,41.5,74.9,30471
14.8,4.8,44.2,72.2,30473
17.0,2.3,37.7,80.2,30474
-666666666.0,-666666666.0,-666666666.0,-666666666.0,30475
34.7,3.3,43.5,75.1,30477
28.8,25.2,27.6,72.4,30501
24.0,24.9,28.9,70.0,30504
7.8,3.8,24.3,87.4,30506
17.1,20.8,31.5,76.3,30507
13.6,7.1,35.0,80.0,30510
6.0,1.3,31.4,95.6,20646
2.7,1.5,28.6,90.7,20650
10.9,5.1,26.0,92.5,20653
4.6,1.6,31.6,92.4,20657
13.7,0.4,44.8,95.9,20658
6.6,1.7,40.5,94.2,20659
-666666666.0,0.0,100.0,100.0,20660
7.6,0.7,52.2,93.8,20662
8.5,2.9,49.2,93.4,20664
0.0,1.2,35.8,100.0,20667
1.6,2.4,22.0,99.2,20670
8.5,1.5,24.4,96.9,20674
2.3,0.0,27.7,94.7,20675
2.0,0.9,35.2,96.3,20676
2.9,1.9,28.8,96.3,20677
4.5,1.7,37.3,92.0,20678
0.0,0.0,40.7,97.9,20680
11.1,0.0,21.7,96.3,20684
1.2,0.2,33.5,92.5,20685
0.0,0.0,0.0,97.2,20686
12.6,0.0,42.8,100.0,20687
0.0,0.1,16.1,96.9,20688
0.0,0.0,36.7,99.3,20689
0.0,2.4,26.2,97.5,20690
0.0,0.0,32.1,99.1,20692
2.4,0.0,34.7,95.9,20693
2.5,0.4,32.0,96.6,20695
-666666666.0,-666666666.0,-666666666.0,-666666666.0,20701
10.9,18.5,22.0,85.8,20705
6.7,12.1,26.9,84.6,20706
7.0,10.5,22.3,88.3,20707
5.5,12.2,23.0,86.5,20708
18.8,17.9,40.6,80.4,20710
9.5,2.1,41.1,93.9,20711
8.4,20.8,25.2,74.2,20712
7.4,2.1,37.6,94.6,20714
1.6,3.6,19.3,93.5,20715
1.6,4.2,19.8,93.2,20716
2.4,4.2,12.6,94.7,20720
2.1,2.6,14.3,94.2,20721
8.2,27.4,24.0,78.1,20722
3.5,9.0,20.1,91.2,20723
1.2,5.8,21.9,89.7,20724
7.0,1.3,29.7,94.8,20732
0.7,0.9,29.8,95.8,20733
2.8,2.5,31.1,93.4,20735
1.5,1.9,29.1,97.1,20736
13.7,19.5,24.3,72.2,20737
8.2,13.2,19.1,89.1,20740
-666666666.0,1.8,0.0,99.6,20742
10.4,2.7,38.2,87.4,20743
4.4,5.5,25.1,89.8,20744
11.4,8.2,36.0,81.5,20745
8.8,3.4,35.6,88.3,20746
9.6,1.2,37.5,90.3,20747
8.4,1.7,34.4,90.3,20748
6.4,0.5,25.4,97.3,20751
2.5,2.2,27.4,93.4,20754
4.3,2.5,14.2,97.2,20755
0.0,1.3,34.0,95.5,20758
4.5,5.2,23.0,97.9,20759
6.8,1.7,14.4,98.1,20762
7.8,12.9,11.0,89.9,20763
4.8,0.0,30.9,96.2,20764
15.0,0.0,30.0,91.0,20765
9.6,7.8,13.8,91.5,20769
9.4,11.3,18.3,84.0,20770
2.7,2.7,25.6,93.1,20772
4.1,2.3,20.4,92.4,20774
6.3,0.9,37.3,92.7,20776
4.7,2.6,15.3,98.4,20777
4.8,0.1,22.5,96.7,20778
3.2,0.0,27.2,97.5,20779
5.8,19.3,23.6,75.8,20781
7.2,22.5,24.5,78.3,20782
12.7,43.6,22.2,61.3,20783
7.4,12.5,28.5,81.0,20784
10.5,5.2,32.0,86.3,20785
2.1,7.3,32.1,89.0,20794
0.0,3.2,3.7,98.3,20812
1.4,5.8,5.9,97.2,20814
10.2,0.8,66.9,86.7,24736
0.0,0.0,34.0,100.0,24737
12.5,0.0,34.2,91.1,24738
12.9,0.9,37.1,90.1,24740
23.1,0.0,45.9,82.9,24747
27.8,3.5,48.3,81.7,24801
21.8,0.0,46.7,82.2,24808
11.4,0.0,62.7,73.6,24811
25.4,0.0,58.3,71.5,24813
48.6,0.0,53.5,85.3,24815
0.0,0.0,34.7,100.0,24816
36.0,0.0,38.7,83.5,24817
46.3,0.0,48.9,89.5,24818
7.9,0.0,40.3,85.1,24822
10.3,0.0,50.6,95.2,24823
17.6,0.0,52.6,81.7,24826
8.9,0.0,37.2,93.1,24827
29.5,0.0,33.3,84.9,24828
0.0,0.0,51.4,94.0,24830
40.0,0.0,16.4,86.8,24831
0.0,0.0,62.1,76.9,24834
11.0,0.0,56.1,77.7,24836
27.4,0.0,52.2,87.4,24839
35.9,0.0,34.7,85.4,24843
19.7,0.0,43.2,84.7,24844
16.3,0.0,52.4,87.1,24845
37.9,0.0,46.8,71.3,24846
64.4,0.0,75.4,88.7,24847
60.4,0.0,52.0,82.9,24848
0.0,0.0,70.5,84.0,24849
27.4,0.0,33.6,75.7,24850
10.0,0.0,42.0,80.1,24851
24.7,0.0,28.0,92.2,24853
15.3,0.0,61.9,28.5,24854
10.4,0.0,30.1,98.1,24857
31.5,0.0,37.3,87.6,24860
60.8,0.0,38.8,86.9,24861
16.3,0.0,29.5,88.3,24862
46.3,0.0,41.1,88.0,24866
0.0,0.0,57.7,100.0,24867
19.1,0.0,43.8,92.0,24868
50.0,0.0,35.0,97.0,24869
15.3,0.0,45.8,85.4,24870
18.2,0.0,42.9,94.5,24871
38.9,0.0,27.3,76.4,24872
6.3,0.0,43.6,95.0,24873
12.4,0.0,37.2,85.6,24874
28.0,0.0,50.7,86.3,24878
58.9,0.0,19.7,74.7,24879
52.9,0.0,30.2,87.0,24880
30.2,0.0,48.4,81.0,24881
6.0,0.0,55.9,76.9,24882
29.1,0.0,53.0,82.8,24884
-666666666.0,0.0,46.7,100.0,24887
30.6,0.0,18.6,89.6,24888
42.5,0.0,56.4,84.0,24892
21.8,0.0,29.8,92.4,24894
0.0,0.0,68.8,100.0,24898
9.5,1.0,33.7,92.1,24901
17.4,0.7,41.5,85.4,24910
5.8,0.0,44.1,91.0,24915
14.4,0.0,47.8,92.3,24916
10.5,0.0,43.3,82.4,24918
13.3,0.0,68.4,80.4,24920
0.0,0.0,51.4,85.6,24924
0.0,0.0,53.0,88.5,24925
24.0,0.0,60.7,76.8,24927
24.3,0.0,45.2,89.5,24931
7.9,0.0,54.9,87.3,24934
0.0,0.0,31.8,92.8,24935
5.5,4.7,46.6,90.1,24938
16.6,0.0,52.3,79.4,24941
16.8,0.0,54.1,87.8,24944
0.0,0.0,43.0,97.8,24945
5.3,0.0,35.6,87.6,24946
17.9,1.0,40.9,93.6,24951
12.3,0.3,48.6,86.8,24954
0.0,0.0,40.0,100.0,24957
40.6,0.0,7.6,87.1,24962
17.3,0.0,54.9,88.5,24963
9.1,0.0,55.0,82.4,24966
20.7,5.7,28.5,78.7,28640
17.5,2.2,31.2,81.1,28642
11.7,0.0,35.0,79.7,28643
5.5,0.0,30.3,92.4,28644
14.1,2.8,33.4,83.8,28645
1.3,0.8,20.0,88.2,28646
16.3,0.0,9.2,84.2,28647
23.7,0.0,27.4,84.0,28649
9.9,1.0,38.5,87.0,28650
22.8,3.3,37.1,84.7,28651
100.0,0.0,52.5,0.0,28652
15.6,0.0,34.3,86.0,28654
15.9,4.8,27.8,84.8,28655
11.6,2.8,31.6,79.3,28657
13.3,5.3,32.2,86.7,28658
19.5,5.0,30.7,81.3,28659
8.9,4.4,31.1,85.7,28660
-666666666.0,-666666666.0,-666666666.0,-666666666.0,28662
8.2,2.3,33.3,85.2,28663
6.4,0.0,38.4,89.2,28665
12.0,28.4,24.6,60.2,28666
24.5,0.0,30.8,64.2,28667
0.0,0.0,32.2,100.0,28668
17.9,0.0,36.8,87.2,28669
12.3,4.6,31.0,88.1,28670
5.3,5.4,38.6,93.2,28671
-666666666.0,-666666666.0,-666666666.0,-666666666.0,28672
3.2,0.5,29.4,89.0,28673
12.7,3.2,32.5,79.8,28675
6.8,3.2,25.7,88.0,28676
21.6,5.0,32.2,83.6,28677
9.5,1.2,35.6,79.2,28678
7.2,2.1,31.7,80.4,28679
13.2,1.3,39.9,88.8,28681
3.7,0.0,19.3,88.6,28682
14.3,0.0,44.8,88.9,28683
6.0,0.0,29.5,79.4,28684
9.2,0.0,37.2,82.5,28685
0.0,0.0,43.8,87.4,28689
10.9,1.3,29.5,88.8,28690
4.9,2.3,27.8,89.4,28692
11.1,0.7,23.0,81.7,28693
14.3,1.3,29.4,87.1,28694
16.5,3.5,26.4,88.1,28697
9.8,0.0,35.0,91.0,28698
14.6,1.5,34.7,87.5,28701
8.1,0.0,24.2,79.4,28702
8.3,3.9,18.6,87.8,28704
12.8,1.1,31.8,81.8,28705
60.7,0.0,0.0,91.0,28707
3.4,0.0,60.7,78.0,28708
12.7,0.0,32.4,80.8,28709
6.3,1.6,26.1,84.5,28711
9.7,1.7,26.0,83.4,28712
10.3,0.6,32.3,83.4,28713
16.4,2.5,32.8,83.4,28714
12.3,2.1,29.2,87.8,28715
10.9,1.4,32.7,83.7,28716
10.9,3.3,26.8,87.4,28717
0.0,0.0,20.7,96.3,28718
30.3,3.2,33.7,67.7,28719
11.1,0.0,23.8,95.6,28720
22.3,2.3,28.7,86.8,28721
8.3,3.0,26.7,80.4,28722
26.9,1.4,24.0,88.2,28723
0.0,0.0,0.0,59.4,28725
32.6,9.3,29.6,71.4,28726
0.0,2.6,28.1,79.1,28729
5.7,2.5,28.1,85.1,28730
12.4,3.9,22.6,84.3,28731
4.9,2.7,26.3,89.6,28732
0.0,0.0,62.1,100.0,28733
14.0,3.6,31.7,79.9,28734
0.0,0.0,36.8,86.7,28735
13.6,11.8,23.9,75.8,28736
10.5,2.4,20.6,87.7,28739
19.9,2.5,46.3,83.0,28740
4.3,1.1,16.8,86.0,28741
1.7,0.4,31.5,95.0,28742
20.2,0.4,32.0,88.5,28743
0.0,0.0,10.5,95.6,28745
16.0,0.6,60.3,83.2,16746
10.8,0.3,50.4,89.6,16748
10.5,0.7,51.6,91.3,16749
12.0,0.0,43.9,92.3,16750
6.8,4.3,14.1,94.9,16801
0.0,3.1,34.6,96.6,16802
8.0,7.4,14.5,95.1,16803
13.3,4.3,49.7,76.5,16820
0.0,0.0,91.0,91.5,16821
7.2,0.4,49.8,91.3,16822
5.9,1.6,43.8,93.0,16823
41.8,0.0,62.3,84.7,16825
0.0,0.0,57.5,100.0,16826
5.9,7.1,14.7,95.8,16827
8.2,0.6,41.0,95.6,16828
4.1,0.9,65.3,98.0,16829
9.7,0.6,44.9,92.4,16830
26.3,6.9,42.9,62.3,16832
11.3,0.5,51.9,91.5,16833
0.0,0.0,71.0,78.6,16834
4.8,0.0,54.1,83.7,16835
6.9,0.4,62.0,85.5,16836
0.0,0.0,71.8,100.0,16837
14.7,0.2,52.3,93.0,16838
10.2,0.0,48.5,97.6,16839
23.9,0.0,52.0,75.1,16840
4.7,2.2,51.3,87.4,16841
0.0,0.0,39.7,92.7,16843
4.4,0.3,49.4,91.4,16844
3.5,1.0,55.7,94.6,16845
0.0,0.0,60.5,95.4,16847
9.1,0.0,49.8,93.6,16848
4.4,0.0,35.6,93.4,16849
0.0,0.0,4.6,99.0,16851
3.1,4.4,55.6,75.7,16852
34.6,0.0,65.5,76.0,16853
5.7,0.4,48.1,95.1,16854
28.3,0.0,79.1,100.0,16855
15.0,3.5,57.4,89.4,16858
9.9,0.0,57.7,89.5,16859
0.0,0.0,39.3,100.0,16860
5.1,1.2,57.4,87.5,16861
9.3,0.0,57.5,91.2,16863
3.2,0.4,32.2,89.7,16865
10.7,9.3,51.5,91.5,16866
11.0,0.0,44.9,95.9,16868
1.8,0.7,29.0,94.8,16870
0.0,0.0,53.8,100.0,16871
11.8,6.6,49.7,70.2,16872
6.5,0.6,57.0,93.6,16874
7.4,2.7,45.0,89.6,16875
11.6,0.0,56.0,89.2,16876
0.8,0.0,43.0,95.6,16877
3.7,0.0,53.0,91.9,16878
19.1,0.0,59.2,78.1,16879
3.5,0.6,58.1,95.9,16881
11.2,16.8,43.2,58.8,16882
7.6,0.9,39.6,88.7,16901
4.8,0.0,48.6,90.8,16911
12.6,1.2,38.9,89.7,16912
8.2,0.5,48.2,87.0,16914
9.5,0.7,40.2,93.4,16915
5.6,0.9,46.5,88.6,16917
15.6,0.5,54.4,90.7,16920
9.9,0.0,52.5,88.6,16921
11.9,0.2,51.4,89.3,16922
9.8,0.7,50.9,89.7,16923
11.3,1.1,50.4,90.8,16925
4.1,2.3,47.1,85.7,16926
18.6,0.8,48.1,83.1,16927
9.3,0.7,46.4,88.2,16928
10.3,0.1,43.1,89.4,16929
3.1,0.2,42.0,86.7,16930
6.0,0.0,46.8,82.8,16932
9.0,0.5,41.7,91.1,16933
5.4,0.2,47.8,89.9,16935
9.7,0.1,48.2,91.2,16936
10.3,0.0,57.1,92.3,16937
9.3,0.3,44.2,80.1,16938
33.6,0.0,45.8,84.6,16939
19.6,0.0,38.6,88.0,16940
1.4,5.8,4.4,96.2,20815
1.4,3.1,5.3,97.9,20816
2.1,8.2,5.8,97.6,20817
0.0,2.7,12.9,89.3,20818
2.3,7.9,10.1,96.4,20832
0.4,6.9,12.3,95.1,20833
1.4,1.8,14.2,94.4,20837
0.0,0.0,12.1,98.4,20838
0.0,9.4,9.5,90.6,20839
1.3,17.2,10.0,92.5,20841
2.4,1.5,22.4,90.3,20842
3.5,14.2,10.5,92.9,20850
9.2,20.3,20.1,80.4,20851
4.7,15.1,9.7,93.7,20852
2.8,17.2,15.9,88.5,20853
1.6,8.9,5.3,96.5,20854
2.4,12.9,12.8,93.6,20855
7.4,8.1,18.8,87.6,20860
0.0,1.7,11.3,96.0,20861
0.0,5.0,26.5,100.0,20862
3.6,9.6,17.6,89.4,20866
0.0,5.2,34.3,89.0,20868
3.8,11.9,9.9,94.0,20871
4.4,4.8,20.5,95.4,20872
6.2,15.2,16.5,88.6,20874
6.4,18.1,16.1,89.2,20876
9.7,27.5,20.3,79.4,20877
3.2,13.7,9.6,93.0,20878
4.3,15.4,18.4,91.7,20879
0.0,1.0,11.1,98.1,20880
2.3,4.2,16.0,96.4,20882
5.3,19.5,20.9,84.1,20886
3.0,8.6,9.7,93.3,20895
2.8,2.0,3.9,97.8,20896
-666666666.0,44.9,55.5,62.2,20899
4.8,16.1,14.2,85.8,20901
7.4,22.0,17.9,80.4,20902
11.8,34.6,17.9,69.2,20903
6.8,14.8,18.5,86.6,20904
2.0,12.1,18.4,90.9,20905
7.6,21.7,24.5,83.5,20906
4.8,10.1,10.4,92.3,20910
7.2,17.6,18.2,84.0,20912
12.3,3.5,33.2,90.0,21001
5.9,4.1,23.1,99.6,21005
5.6,3.1,24.8,95.8,21009
0.0,0.0,13.7,100.0,21010
2.4,1.8,16.6,95.1,21012
2.7,0.8,23.0,98.4,21013
3.4,1.6,22.8,96.6,21014
3.5,1.6,25.0,96.2,21015
5.0,3.4,24.8,94.7,21017
3.9,1.6,24.6,95.9,21028
1.4,7.7,8.8,97.7,21029
5.3,7.3,16.3,92.3,21030
-666666666.0,-666666666.0,-666666666.0,-666666666.0,21031
6.5,0.8,21.8,96.4,21032
7.4,0.0,33.6,92.4,21034
2.2,1.2,18.7,98.4,21035
0.0,1.4,9.1,98.9,21036
2.6,1.9,26.7,93.4,21037
13.7,2.5,36.4,91.3,21040
2.0,6.4,10.5,95.9,21042
3.7,9.7,13.7,94.0,21043
7.6,5.6,10.4,94.8,21044
3.9,10.4,13.7,92.8,21045
3.8,3.6,10.4,94.3,21046
1.9,0.6,23.1,97.5,21047
0.9,3.2,28.6,95.0,21048
3.6,1.0,26.1,96.5,21050
0.0,0.0,30.6,100.0,21051
0.0,0.0,59.2,72.1,21052
1.7,1.6,23.1,88.4,21053
2.6,1.6,23.4,97.5,21054
0.0,0.0,7.7,100.0,21056
0.8,1.0,16.3,98.4,21057
4.1,4.4,34.9,90.5,21060
6.2,7.5,32.3,88.3,21061
0.0,0.0,15.6,100.0,21071
3.9,2.0,32.5,95.8,21074
6.4,9.1,18.5,90.2,21075
21.7,0.4,42.5,83.0,24970
18.1,0.0,58.1,87.2,24974
21.2,0.0,39.2,93.8,24976
31.6,0.0,32.6,100.0,24977
6.6,0.0,47.5,82.5,24981
7.5,0.0,53.0,86.7,24983
0.0,0.0,35.2,100.0,24984
19.6,0.5,54.6,82.1,24986
6.5,0.0,37.2,93.6,24991
-666666666.0,0.0,0.0,100.0,25002
20.0,1.0,33.1,84.4,25003
26.2,0.0,42.9,77.2,25005
15.1,0.0,49.7,92.1,25007
46.2,0.0,46.5,74.8,25008
12.0,0.0,51.2,85.3,25009
6.0,0.0,61.7,89.9,25011
11.2,0.1,42.8,90.9,25015
19.3,0.0,63.7,84.3,25019
30.7,0.0,59.5,79.7,25021
34.5,0.0,49.1,100.0,25022
13.8,0.0,67.9,92.7,25024
0.0,0.0,35.1,100.0,25025
13.0,0.0,33.4,92.4,25028
26.0,0.0,44.8,86.1,25030
0.0,2.0,46.5,82.0,25031
4.4,0.0,57.0,91.2,25033
10.9,0.0,62.0,91.9,25035
6.4,0.0,40.2,83.3,25036
16.3,0.0,35.4,84.5,25039
0.0,0.0,46.8,95.6,25040
10.1,0.0,51.5,91.2,25043
32.0,0.0,69.0,89.1,25044
14.3,0.3,46.1,86.3,25045
22.7,0.0,82.0,68.5,25047
66.7,0.0,39.3,100.0,25048
10.3,0.0,55.2,94.0,25049
41.3,0.0,23.4,92.5,25051
19.7,0.2,41.4,89.7,25053
21.6,0.0,48.1,87.4,25054
12.6,0.0,66.1,96.8,25057
6.2,0.0,32.7,96.1,25059
3.4,0.0,54.8,74.7,25060
3.2,0.0,51.1,98.8,25061
22.4,0.0,33.3,70.5,25062
15.6,0.0,40.2,83.7,25063
12.0,0.2,37.0,87.7,25064
1.1,0.0,55.1,89.0,25067
0.0,0.0,45.7,89.5,25070
8.3,1.2,45.7,89.7,25071
14.3,5.0,52.1,98.0,25075
66.7,0.0,48.4,71.2,25076
8.4,0.0,66.1,94.7,25081
21.7,0.0,36.2,86.2,25082
19.2,0.0,71.3,93.5,25083
18.5,0.0,44.9,86.5,25085
7.1,0.0,42.5,87.0,25086
